chembl_id,smiles,alogp,aromatic_rings,cx_logd,cx_logp,cx_most_apka,cx_most_bpka,full_molformula,full_mwt,hba,hba_lipinski,hbd,hbd_lipinski,heavy_atoms,molecular_species,mw_freebase,mw_monoisotopic,np_likeness_score,num_lipinski_ro5_violations,num_ro5_violations,psa,qed_weighted,ro3_pass,rtb
CHEMBL1725728,COCCCNc1nc2c(c(=O)n(Cc3ccccc3)c(=O)n2C)n1C,0.93,3,1.35,1.35,,,C18H23N5O3,357.41,8,8,1,1,26,NEUTRAL,357.41,357.1801,-1.46,0,0,83.08,0.64,N,7
CHEMBL1726134,O=C1C(=C(I)I)c2ccccc2-c2ccccc21,5.09,2,5.78,5.78,,,C15H8I2O,458.04,1,1,0,0,18,,458.04,457.8665,-0.01,1,1,17.07,0.40,N,0
CHEMBL1726168,O=C(NC(NC(=S)Nc1ccccc1)C(Cl)(Cl)Cl)OCc1ccccc1,4.60,2,5.26,5.26,12.47,,C17H16Cl3N3O2S,432.76,3,5,3,3,26,NEUTRAL,432.76,431.0029,-1.23,0,0,62.39,0.37,N,5
CHEMBL1726491,O=C(Nc1cccc(C(F)(F)F)c1)c1cnn(-c2cccc(F)c2)c1C1CCNCC1,4.75,3,1.64,4.12,,9.96,C22H20F4N4O,432.42,4,5,2,2,31,BASE,432.42,432.1573,-2.01,0,0,58.95,0.59,N,4
CHEMBL1726717,O=C(CSc1nc2ccccc2nc1Cc1ccc(Cl)cc1)NCCc1ccccc1,5.33,4,5.69,5.69,,0.89,C25H22ClN3OS,447.99,4,4,1,1,31,NEUTRAL,447.99,447.1172,-1.27,1,1,54.88,0.37,N,8
CHEMBL1726902,Cc1ccccc1-c1nc(CN2CCC(C(=O)NCCCN3CCCC(C)C3)CC2)c(C)o1,4.41,2,1.02,3.46,,9.51,C27H40N4O2,452.64,5,6,1,1,33,BASE,452.64,452.3151,-1.79,0,0,61.61,0.60,N,8
CHEMBL1726942,COc1ccc(CN(Cc2ccccn2)C(=O)CN2C(=O)COc3ccccc32)cc1,3.04,3,1.89,1.89,,4.13,C24H23N3O4,417.47,5,7,0,0,31,NEUTRAL,417.47,417.1689,-1.71,0,0,71.97,0.59,N,7
CHEMBL1727052,Cc1ccc(NC(=O)c2ncn(CCCN[C@H](C)c3cccc4ccccc34)n2)cc1C,5.04,4,2.80,5.20,,9.85,C26H29N5O,427.55,5,6,2,2,32,BASE,427.55,427.2372,-1.72,1,1,71.84,0.39,N,8
CHEMBL1727198,COc1ccccc1NC(=O)c1c(NC(=O)COc2ccccc2)sc2c1CCCCC2,5.30,3,5.64,5.64,9.94,,C25H26N2O4S,450.56,5,6,2,2,32,NEUTRAL,450.56,450.1613,-1.91,1,1,76.66,0.48,N,7
CHEMBL1727203,O=C(NCC1[C@H]2CN(CC3CCCC3)C[C@@H]12)c1cc(Cl)cc(Cl)c1,4.09,1,1.01,3.79,,10.27,C19H24Cl2N2O,367.32,2,3,1,1,24,BASE,367.32,366.1266,-0.87,0,0,32.34,0.85,N,5
CHEMBL1727509,O=C(Nc1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCCC1)c1ccc(F)cc1,2.70,2,2.56,2.56,,1.36,C21H24FN3O4S,433.51,5,7,1,1,30,NEUTRAL,433.51,433.1472,-2.27,0,0,78.95,0.78,N,5
CHEMBL1727724,CC(C)CCc1nnc(NC(=O)COc2ccc(Cl)cc2Cl)o1,3.98,2,3.11,3.60,7.00,,C15H17Cl2N3O3,358.23,5,6,1,1,23,NEUTRAL,358.23,357.0647,-2.05,0,0,77.25,0.81,N,7
CHEMBL1727730,CCOc1ccc(C2CC(=O)Nc3cc4c(cc32)OCO4)cc1OC,3.30,2,2.60,2.60,13.78,,C19H19NO5,341.36,5,6,1,1,25,NEUTRAL,341.36,341.1263,-0.11,0,0,66.02,0.92,N,4
CHEMBL1727997,CS(=O)(=O)c1ccc(C(=O)OCC(=O)NCc2cccs2)cc1[N+](=O)[O-],1.53,2,1.29,1.29,11.91,,C15H14N2O7S2,398.42,8,9,1,1,26,NEUTRAL,398.42,398.0242,-2.48,0,0,132.68,0.42,N,7
CHEMBL1728027,Cn1c(Oc2cccc(Cl)c2)nc2c1c(=O)n(Cc1ccccc1Cl)c(=O)n2C,3.58,4,4.57,4.57,,,C20H16Cl2N4O3,431.28,7,7,0,0,29,NEUTRAL,431.28,430.0599,-1.73,0,0,71.05,0.50,N,4
CHEMBL1728280,COC1=CC(=O)c2c(ccc3ncnc(N)c23)C1=O,1.12,2,0.31,0.31,,3.56,C13H9N3O3,255.23,6,6,1,2,19,NEUTRAL,255.23,255.0644,1.04,0,0,95.17,0.82,N,1
CHEMBL1728484,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc3c(c2)OCO3)Oc2c(NC(=O)C3CCCCC3)cccc2C1=O,4.29,2,3.34,3.99,12.20,7.93,C31H41N3O6,551.68,7,9,2,2,40,NEUTRAL,551.68,551.2995,-0.63,1,1,100.57,0.51,N,8
CHEMBL1728517,Cc1c(C(=O)Nc2ccc3c(c2)OCCO3)sc2ncnc(O)c12,2.73,3,2.83,2.83,11.90,,C16H13N3O4S,343.36,7,7,2,2,24,NEUTRAL,343.36,343.0627,-1.99,0,0,93.57,0.74,N,2
CHEMBL1728647,Oc1cc(NC2CCCCCC2)nc(O)n1,2.02,1,3.01,3.03,8.74,1.50,C11H17N3O2,223.28,5,5,3,3,16,NEUTRAL,223.28,223.1321,-0.83,0,0,78.27,0.67,N,2
CHEMBL1728754,c1ccc(Cn2ncc3c(N4CCN(c5ccccc5)CC4)ncnc32)cc1,3.20,4,4.03,4.03,,3.58,C22H22N6,370.46,6,6,0,0,28,NEUTRAL,370.46,370.1906,-1.81,0,0,50.08,0.55,N,4
CHEMBL1728960,CSCCC(NS(=O)(=O)c1ccccc1F)C(=O)NNC(=O)c1csc(N2CCOCC2)n1,0.98,2,1.08,1.72,6.61,,C19H24FN5O5S3,517.63,9,10,3,3,33,NEUTRAL,517.63,517.0924,-2.48,1,1,129.73,0.42,N,9
CHEMBL1728981,Nc1c(N(CCC2=CCCCC2)C(=O)COc2ccc([N+](=O)[O-])cc2)c(=O)[nH]c(=O)n1Cc1ccccc1,3.38,3,2.87,3.28,7.19,,C27H29N5O6,519.56,8,11,2,3,38,NEUTRAL,519.56,519.2118,-1.58,2,1,153.56,0.24,N,10
CHEMBL1729277,O=C(CNc1cccc([N+](=O)[O-])c1)N/N=C/c1ccc([N+](=O)[O-])o1,1.66,2,1.29,1.29,11.63,0.09,C13H11N5O6,333.26,8,11,2,2,24,NEUTRAL,333.26,333.0709,-2.25,1,0,152.91,0.44,N,7
CHEMBL1729353,O=C(COC(=O)c1cccnc1O)Nc1ccc(N2CCCCC2)cc1,2.57,2,3.57,3.57,11.56,5.15,C19H21N3O4,355.39,6,7,2,2,26,NEUTRAL,355.39,355.1532,-1.68,0,0,91.76,0.80,N,5
CHEMBL1729385,O=C(Cn1c(=O)c2cccn2c2ccccc21)NCCCN1CCN(c2ccc(F)cc2)CC1,2.72,4,2.18,2.69,,7.75,C26H28FN5O2,461.54,6,7,1,1,34,NEUTRAL,461.54,461.2227,-1.93,0,0,61.99,0.43,N,7
CHEMBL1729501,c1ccc2cc(CCO[C@H]3CCCCO3)ncc2c1,3.32,2,2.84,2.84,,5.38,C16H19NO2,257.33,3,3,0,0,19,NEUTRAL,257.33,257.1416,0.12,0,0,31.35,0.84,N,4
CHEMBL1730324,CCC1CCc2nc3sc(C(=O)Nc4ccc(F)c(F)c4)c(N)c3cc2C1,4.92,3,5.39,5.39,13.80,0.86,C20H19F2N3OS,387.46,4,4,2,3,27,NEUTRAL,387.46,387.1217,-2.04,0,0,68.01,0.67,N,3
CHEMBL1730515,Cc1ccc(NC(=O)c2ccc([N+](=O)[O-])s2)cc1S(=O)(=O)N1CCOCC1,2.24,2,2.43,2.43,12.31,,C16H17N3O6S2,411.46,7,9,1,1,27,NEUTRAL,411.46,411.0559,-2.69,0,0,118.85,0.60,N,5
CHEMBL1730531,COc1cc(CNCCSc2nnnn2C)cc(Cl)c1OCc1ccccc1,3.33,3,2.71,3.78,,8.44,C19H22ClN5O2S,419.94,8,7,1,1,28,NEUTRAL,419.94,419.1183,-1.95,0,0,74.09,0.40,N,10
CHEMBL1730620,Cc1ccc(S(=O)(=O)NCCC(=O)NNC(=O)COc2ccc(Br)cc2)cc1C,1.96,2,2.43,2.43,9.43,,C19H22BrN3O5S,484.37,5,8,3,3,29,NEUTRAL,484.37,483.0464,-1.99,0,0,113.60,0.50,N,8
CHEMBL1730686,CCCCCCCCCCCCCCC(O)C[N+](C)(CCO)CCO.[Cl-],3.87,0,0.23,0.23,13.27,,C21H46ClNO3,396.06,3,4,3,3,25,NEUTRAL,360.60,360.3472,0.63,0,0,60.69,0.24,N,19
CHEMBL1730774,COC(=O)c1c(NC(=O)C2Cc3ccccc3C(=O)O2)sc2c1CCCC2,3.13,2,5.12,5.13,10.18,,C20H19NO5S,385.44,6,6,1,1,27,NEUTRAL,385.44,385.0984,-1.14,0,0,81.70,0.82,N,3
CHEMBL1730779,CCC(Sc1nc2ccsc2c(=O)n1Cc1ccc(C(=O)O)cc1)C(=O)Nc1ccc(Cl)cc1,5.37,4,2.84,5.96,4.07,1.53,C24H20ClN3O4S2,514.03,7,7,2,2,34,ACID,514.03,513.0584,-2.04,2,2,101.29,0.24,N,8
CHEMBL1731017,CCN(CC)CCC(=O)N1C/C(=C/c2ccccc2)C(=O)/C(=C\c2ccccc2)C1.Cl,4.30,2,2.74,4.35,,9.00,C26H31ClN2O2,439.00,3,4,0,0,30,BASE,402.54,402.2307,-0.70,0,0,40.62,0.65,N,7
CHEMBL1731039,CCCCN(CC)CCNC(=O)C1CCN(c2nnc(C)c3c(C)n(-c4ccc(C)cc4)nc23)CC1,4.20,3,2.11,3.97,,9.26,C28H41N7O,491.68,7,8,1,1,36,BASE,491.68,491.3373,-2.01,0,0,79.18,0.46,N,10
CHEMBL1731345,CN(C)C1(CNC(=O)c2ccc(C(C)(C)C)cc2)CCCCC1,3.98,1,2.26,4.33,,9.48,C20H32N2O,316.49,2,3,1,1,23,BASE,316.49,316.2515,-1.25,0,0,32.34,0.91,N,4
CHEMBL1731352,CC(C)c1ccc(NC2CCCN(C(=O)c3cnn(C(C)C)c3)C2)cc1,4.30,2,3.46,3.46,,4.92,C21H30N4O,354.50,4,5,1,1,26,NEUTRAL,354.50,354.2420,-1.78,0,0,50.16,0.87,N,5
CHEMBL1731800,COc1ccc(S(=O)(=O)NCc2ccc(C(=O)NCCN(C)Cc3ccccc3)cc2)cc1,3.04,3,2.37,3.19,10.44,8.15,C25H29N3O4S,467.59,5,7,2,2,33,NEUTRAL,467.59,467.1879,-1.55,0,0,87.74,0.45,N,11
CHEMBL1731920,CC(C)c1ccc(NC(=O)Cn2nnc(C(=O)NCc3ccc4c(c3)OCO4)c2N)cc1,2.28,3,2.90,2.90,13.23,0.65,C22H24N6O4,436.47,8,10,3,4,32,NEUTRAL,436.47,436.1859,-1.86,0,0,133.39,0.52,N,7
CHEMBL1731994,CC(C)(C)CCN1C[C@@H]2C(CNC(=O)c3cc(Cl)cc(Cl)c3)[C@@H]2C1,4.34,1,1.31,4.03,,10.20,C19H26Cl2N2O,369.34,2,3,1,1,24,BASE,369.34,368.1422,-0.88,0,0,32.34,0.84,N,5
CHEMBL1732062,CC(Oc1cccc(Br)c1)C(=O)NNC(=O)c1ccccn1,2.07,2,1.57,2.26,6.46,1.86,C15H14BrN3O3,364.20,4,6,2,2,22,ACID,364.20,363.0219,-2.10,0,0,80.32,0.81,N,4
CHEMBL1732148,O=C(NC(NC(=S)Nc1cccc(Br)c1)C(Cl)(Cl)Cl)OCc1ccccc1,5.36,2,6.03,6.03,12.07,,C17H15BrCl3N3O2S,511.66,3,5,3,3,27,NEUTRAL,511.66,508.9134,-1.41,2,2,62.39,0.29,N,5
CHEMBL1732228,O=C(N/N=C/c1cccc(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1)c1cncc(Br)c1,4.22,3,3.89,3.89,9.42,2.65,C19H12BrN5O6,486.24,8,11,1,1,31,NEUTRAL,486.24,484.9971,-1.86,1,0,149.86,0.30,N,7
CHEMBL1732408,C[C@@H](NC(=O)c1[nH]cnc1C(=O)Nc1ccon1)c1ccccc1,2.14,3,1.41,1.43,8.77,2.19,C16H15N5O3,325.33,5,8,3,3,24,NEUTRAL,325.33,325.1175,-1.62,0,0,112.91,0.66,N,5
CHEMBL1732487,Nc1nonc1C(=O)NCCNCc1ccc(Cl)c(Cl)c1,1.48,2,0.99,2.01,11.36,8.38,C12H13Cl2N5O2,330.18,6,7,3,4,21,NEUTRAL,330.18,329.0446,-1.81,0,0,106.07,0.69,N,6
CHEMBL1732575,O=C(COc1ccc(F)c(Cl)c1)N[C@H]1CCCN(CC2CCCC2)C1,3.63,1,1.86,3.61,,9.16,C19H26ClFN2O2,368.88,3,4,1,1,25,BASE,368.88,368.1667,-2.08,0,0,41.57,0.83,N,6
CHEMBL1732606,CCC(C)CN1CCC[C@H](NC(=O)COc2ccc(F)c(Cl)c2)C1,3.48,1,1.98,3.63,,9.05,C18H26ClFN2O2,356.87,3,4,1,1,24,BASE,356.87,356.1667,-2.02,0,0,41.57,0.81,N,7
CHEMBL1732627,CS(=O)(=O)N(CC(=O)NCCc1ccccc1)c1cc(C(F)(F)F)ccc1Cl,3.48,2,2.96,2.96,,,C18H18ClF3N2O3S,434.87,3,5,1,1,28,NEUTRAL,434.87,434.0679,-1.85,0,0,66.48,0.73,N,7
CHEMBL1732763,Cc1ccc(-n2ncc(C(=O)NCCN3CCc4ccccc4C3)c2C2CCNCC2)cc1C,3.74,3,1.12,3.89,13.49,9.97,C28H35N5O,457.62,5,6,2,2,34,BASE,457.62,457.2842,-1.68,0,0,62.19,0.59,N,6
CHEMBL1733050,COc1ccc(CNC(=O)C(=O)NCC(c2ccco2)S(=O)(=O)c2ccc(C)cc2)cc1,2.54,3,2.44,2.44,11.35,,C23H24N2O6S,456.52,6,8,2,2,32,NEUTRAL,456.52,456.1355,-1.44,0,0,114.71,0.50,N,8
CHEMBL1733234,CCCCNC(=O)CSc1nc2nc(C)c(Cc3ccccc3C)c(C)n2n1,3.65,3,4.36,4.36,,,C21H27N5OS,397.55,6,6,1,1,28,NEUTRAL,397.55,397.1936,-2.16,0,0,72.18,0.46,N,8
CHEMBL1734063,O=C(COc1ccccc1)N/N=C/c1ccc([N+](=O)[O-])o1,1.72,2,1.72,1.72,11.50,,C13H11N3O5,289.25,6,8,1,1,21,NEUTRAL,289.25,289.0699,-2.16,0,0,106.97,0.49,N,6
CHEMBL1734094,CCCn1c(=N)c(C(=O)NCc2ccco2)cc2c(=O)n3cc(C)ccc3nc21,2.37,4,1.03,1.34,13.27,7.42,C21H21N5O3,391.43,7,8,2,2,29,NEUTRAL,391.43,391.1644,-1.97,0,0,105.39,0.51,N,5
CHEMBL1734601,COc1cc(OC)cc(-c2oc(=O)c3cc(OC)c(OC)cc3c2C(F)(F)F)c1,4.51,3,3.38,3.38,,,C20H17F3O6,410.34,6,6,0,0,29,NEUTRAL,410.34,410.0977,0.10,0,0,67.13,0.62,N,5
CHEMBL1734788,COc1ccccc1NC(=O)COC(=O)c1nc(O)nc(O)c1N,0.27,2,1.48,1.48,11.61,,C14H14N4O6,334.29,9,10,4,5,24,NEUTRAL,334.29,334.0913,-1.29,0,0,156.89,0.56,N,5
CHEMBL1735125,Cc1ccc(NC(=O)C2CCCN(c3cnccn3)C2)cc1Cl,3.29,2,3.02,3.02,,1.93,C17H19ClN4O,330.82,4,5,1,1,23,NEUTRAL,330.82,330.1247,-2.59,0,0,58.12,0.94,N,3
CHEMBL1735573,Cc1ccccc1NC(=O)CC(NCc1cccnc1)C(=O)O,1.96,2,-0.83,-0.80,1.55,8.48,C17H19N3O3,313.36,4,6,3,3,23,ACID,313.36,313.1426,-1.42,0,0,91.32,0.73,N,7
CHEMBL1735788,CC(C)CCN1C[C@@H]2C(CNC(=O)c3cc(Cl)cc(Cl)c3)[C@@H]2C1,3.95,1,1.15,3.73,,10.04,C18H24Cl2N2O,355.31,2,3,1,1,23,BASE,355.31,354.1266,-0.83,0,0,32.34,0.84,N,6
CHEMBL1735923,O=C(Nc1ccccc1OCc1cc(=O)n2ccccc2n1)c1cccc(Br)c1,4.29,4,3.89,3.89,,1.17,C22H16BrN3O3,450.29,5,6,1,1,29,NEUTRAL,450.29,449.0375,-2.28,0,0,72.70,0.49,N,5
CHEMBL1736057,CC(C)(C)Cc1nnc(NC(=O)COc2ccc(Cl)cc2Cl)o1,3.98,2,2.96,3.46,7.00,,C15H17Cl2N3O3,358.23,5,6,1,1,23,NEUTRAL,358.23,357.0647,-2.08,0,0,77.25,0.87,N,5
CHEMBL1736150,COc1ccc(NC(=O)c2coc(=O)c3ccccc23)cc1OC,3.06,3,2.66,2.66,13.73,,C18H15NO5,325.32,5,6,1,1,24,NEUTRAL,325.32,325.0950,-0.61,0,0,77.77,0.80,N,4
CHEMBL1736506,O=C(c1ccc(OC2CCN(C/C=C/c3ccc(F)cc3)CC2)cc1)N1CCCC1,4.62,2,3.39,4.02,,7.92,C25H29FN2O2,408.52,3,4,0,0,30,NEUTRAL,408.52,408.2213,-1.01,0,0,32.78,0.70,N,6
CHEMBL1736515,COc1cc(C(=O)N2CC(=O)Nc3ccc(C)cc3C2c2ccc(F)cc2)cc(OC)c1OC,4.34,3,3.90,3.90,13.22,,C26H25FN2O5,464.49,5,7,1,1,34,NEUTRAL,464.49,464.1748,-0.83,0,0,77.10,0.61,N,5
CHEMBL1736943,CCCN1C(=O)C(O)(CC(=O)c2ccc(CC)cc2)c2ccccc21,3.47,2,3.60,3.60,11.68,,C21H23NO3,337.42,3,4,1,1,25,NEUTRAL,337.42,337.1678,-0.72,0,0,57.61,0.82,N,6
CHEMBL1790034,[O-][Cl+3]([O-])([O-])[O-].c1ccc(-c2n[n+](-c3ccccc3)c(-c3ccccc3)s2)cc1,4.75,4,3.01,3.01,,,C20H15ClN2O4S,414.87,2,2,0,0,23,NEUTRAL,315.42,315.0950,-0.50,0,0,16.77,0.50,N,3
CHEMBL1958251,O=C(N/N=C/c1cc(Cl)ccc1O)c1ccncc1,2.20,2,1.98,2.05,8.21,3.03,C13H10ClN3O2,275.69,4,5,2,2,19,NEUTRAL,275.69,275.0462,-1.80,0,0,74.58,0.67,N,3
CHEMBL1964464,C/C(=N\NC(=O)Cc1ccc(Cl)cc1)c1ccccn1,2.82,2,2.56,2.56,11.71,2.87,C15H14ClN3O,287.75,3,4,1,1,20,NEUTRAL,287.75,287.0825,-1.85,0,0,54.35,0.69,N,4
CHEMBL1964928,Oc1c(Cl)cc(Cl)cc1/C=N/Nc1ncc(Br)cn1,3.70,2,3.50,4.23,6.75,1.94,C11H7BrCl2N4O,362.01,5,5,2,2,19,NEUTRAL,362.01,359.9180,-1.73,0,0,70.40,0.65,N,3
CHEMBL1965172,Cc1nnc(N/N=C\c2ccc(-c3ccccc3[N+](=O)[O-])o2)n1N,1.91,3,1.13,1.13,11.78,3.41,C14H13N7O3,327.30,9,10,2,3,24,NEUTRAL,327.30,327.1080,-2.08,0,0,137.40,0.32,N,5
CHEMBL1966222,COc1ccccc1NS(=O)(=O)c1cccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)c1,2.76,3,1.92,2.38,6.95,,C19H16N4O7S,444.43,8,11,2,2,31,NEUTRAL,444.43,444.0740,-2.18,1,0,153.14,0.31,N,8
CHEMBL1966869,CCOC(=O)/C=c1\s/c(=C\c2ccc3cc(OC)ccc3c2)c(=O)n1CC(=O)NCC1CCCO1,1.54,3,3.20,3.20,,,C26H28N2O6S,496.59,8,8,1,1,35,NEUTRAL,496.59,496.1668,-1.06,0,0,95.86,0.48,N,8
CHEMBL1968273,Oc1c(Br)cc(Br)c(/C=N/n2c(S)nnc2-c2ccccc2)c1Br,5.11,3,2.62,5.17,5.03,0.38,C15H9Br3N4OS,533.04,6,5,2,1,24,ACID,533.04,529.8047,-1.26,2,2,63.30,0.36,N,3
CHEMBL1968954,CC(C)(C)NC(=O)CCN(/N=C/c1ccc([N+](=O)[O-])o1)C1=NS(=O)(=O)c2ccccc21,2.28,2,1.65,1.65,,,C19H21N5O6S,447.47,8,11,1,1,31,NEUTRAL,447.47,447.1213,-1.85,1,0,147.48,0.41,N,6
CHEMBL1969593,Cc1ccccc1/C=N/Nc1ccnc2cc(Cl)ccc12,4.64,3,5.06,5.08,,5.88,C17H14ClN3,295.77,3,3,1,1,21,NEUTRAL,295.77,295.0876,-1.66,0,0,37.28,0.56,N,3
CHEMBL1969992,O=C(N/N=C/c1c(O)ccc2ccccc12)c1[nH]ncc1Br,2.79,3,2.60,2.64,8.41,0.98,C15H11BrN4O2,359.18,4,6,3,3,22,NEUTRAL,359.18,358.0065,-1.43,0,0,90.37,0.50,N,3
CHEMBL1970597,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1sc2ccccc2c1Cl,3.82,3,3.66,3.67,9.95,,C14H8ClN3O4S,349.76,6,7,1,1,23,NEUTRAL,349.76,348.9924,-2.49,0,0,97.74,0.44,N,4
CHEMBL1971760,C/N=c1\scc(-c2ccccc2F)n1/N=C/c1ccc[nH]1,3.10,3,3.18,3.18,,4.01,C15H13FN4S,300.36,4,4,1,1,21,NEUTRAL,300.36,300.0845,-1.69,0,0,45.44,0.72,N,3
CHEMBL1972739,Cc1cccc(/N=C/c2cc(Br)cc(Cl)c2O)c1,4.87,2,4.82,5.43,6.90,1.46,C14H11BrClNO,324.61,2,2,1,1,18,NEUTRAL,324.61,322.9713,-1.53,0,0,32.59,0.79,N,2
CHEMBL1973669,Cc1cc(N/N=C/c2ccc(O)cc2O)nc(-n2nc(C)cc2C)n1,2.44,3,3.07,3.09,8.63,3.95,C17H18N6O2,338.37,8,8,3,3,25,NEUTRAL,338.37,338.1491,-1.73,0,0,108.45,0.50,N,4
CHEMBL1974269,CCN(CC)S(=O)(=O)c1cccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)c1,1.98,2,1.82,1.82,9.72,,C16H18N4O6S,394.41,7,10,1,1,27,NEUTRAL,394.41,394.0947,-2.52,0,0,135.12,0.41,N,8
CHEMBL1974348,CCNC1=C(Cl)C(=O)c2ccccc2C1=O,2.13,1,1.52,1.52,,,C12H10ClNO2,235.67,3,3,1,1,16,NEUTRAL,235.67,235.0400,-0.17,0,0,46.17,0.85,Y,2
CHEMBL1974450,Cc1cc(/C=N/n2c(COc3ccccc3)nc3ccccc3c2=O)c(O)c([N+](=O)[O-])c1,3.78,4,3.69,4.58,6.53,1.86,C23H18N4O5,430.42,8,9,1,1,32,NEUTRAL,430.42,430.1277,-1.43,0,0,119.85,0.28,N,6
CHEMBL1976412,Nc1nc2ccccc2n1/N=C/c1ccc([N+](=O)[O-])s1,2.47,3,2.58,2.60,,6.16,C12H9N5O2S,287.30,7,7,1,2,20,NEUTRAL,287.30,287.0477,-2.10,0,0,99.34,0.45,N,3
CHEMBL1976414,O=C(COc1ccc(/C=N/NC(=O)c2ccc(O)cc2)cc1)Nc1cccc([N+](=O)[O-])c1,3.08,3,3.31,3.35,8.33,1.37,C22H18N4O6,434.41,7,10,3,3,32,NEUTRAL,434.41,434.1226,-1.82,0,0,143.16,0.28,N,8
CHEMBL1976507,O=C(O)c1ccc(N/N=C/c2ccc3nccnc3c2)cc1,2.77,3,0.02,2.78,4.55,1.50,C16H12N4O2,292.30,5,6,2,2,22,ACID,292.30,292.0960,-1.23,0,0,87.47,0.57,N,4
CHEMBL1976567,Cn1c(SCC(=O)N/N=C/c2ccc([N+](=O)[O-])s2)nnc1-c1ccccc1,2.69,3,2.97,2.97,11.71,1.39,C16H14N6O3S2,402.46,9,9,1,1,27,NEUTRAL,402.46,402.0569,-3.08,0,0,115.31,0.28,N,7
CHEMBL1978330,CCOC(=O)Cn1/c(=N/C(=O)c2ccc([N+](=O)[O-])s2)sc2ccccc21,2.98,3,3.56,3.56,,,C16H13N3O5S2,391.43,8,8,0,0,26,NEUTRAL,391.43,391.0297,-2.47,0,0,103.80,0.38,N,5
CHEMBL1978651,C=C(C)Cn1c(SCC(=O)N/N=C/c2c(O)ccc3ccccc23)nc2ccccc2c1=O,4.07,4,4.50,4.53,8.57,3.06,C25H22N4O3S,458.54,7,7,2,2,33,NEUTRAL,458.54,458.1413,-1.63,0,0,96.58,0.14,N,7
CHEMBL1979784,CCN(CC)c1ccc(/C=N/NC(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)c(O)c1,2.02,2,2.30,2.32,8.85,4.14,C22H28N4O5S,460.56,7,9,2,2,32,NEUTRAL,460.56,460.1780,-2.15,0,0,111.54,0.46,N,8
CHEMBL1981103,CC1=CC2/C=C(\C)CCC(O)C(O)/C=C/C(=O)C23C(=O)NC(CC(C)C)C3C1C,2.93,0,2.99,2.99,13.56,,C24H35NO4,401.55,4,5,3,3,29,NEUTRAL,401.55,401.2566,3.03,0,0,86.63,0.49,N,2
CHEMBL1981200,COc1cccc(/C=N/NC(=O)c2cc3cc([N+](=O)[O-])ccc3s2)c1O,3.29,3,3.44,3.45,9.25,0.45,C17H13N3O5S,371.37,7,8,2,2,26,NEUTRAL,371.37,371.0576,-1.92,0,0,114.06,0.41,N,5
CHEMBL1981951,CC1=C/C(=N\NC(=S)Nc2cccnc2)CC(C)(C)C1,3.49,1,3.32,3.32,11.37,4.43,C15H20N4S,288.42,3,4,2,2,20,NEUTRAL,288.42,288.1409,-1.33,0,0,49.31,0.65,N,2
CHEMBL1982032,N#C/C(N=Nc1ccccc1O)=N/Nc1ccccc1O,3.13,2,1.28,3.36,3.07,,C14H11N5O2,281.28,6,7,3,3,21,ACID,281.28,281.0913,-0.76,0,0,113.36,0.26,N,3
CHEMBL1982304,O=C(N/N=C/c1ccc([N+](=O)[O-])s1)c1cccc(Br)c1,3.18,2,3.75,3.75,10.31,,C12H8BrN3O3S,354.19,5,6,1,1,20,NEUTRAL,354.19,352.9470,-2.68,0,0,84.60,0.52,N,4
CHEMBL1982308,Cc1cc2ncn(/N=C/c3ccc([N+](=O)[O-])o3)c2cc1C,3.04,3,2.85,2.85,,4.49,C14H12N4O3,284.28,6,7,0,0,21,NEUTRAL,284.28,284.0909,-1.65,0,0,86.46,0.42,N,3
CHEMBL1982477,CCCN(CCC)c1ccc(/C=C/c2ccc3cc(OCC)ccc3n2)cc1,6.43,3,6.76,6.77,,5.92,C25H30N2O,374.53,3,3,0,0,28,NEUTRAL,374.53,374.2358,-1.00,1,1,25.36,0.43,N,9
CHEMBL1982888,O=C(O)c1ccc(-c2ccc(/C=c3/sc4nc5ccccc5n4c3=O)o2)cc1Cl,4.07,5,1.09,4.57,2.90,,C21H11ClN2O4S,422.85,6,6,1,1,29,ACID,422.85,422.0128,-1.64,0,0,84.81,0.47,N,3
CHEMBL1982901,CC(/C=N/NC(=O)c1cc(-c2ccncc2)nc2ccccc12)=C\c1ccco1,4.71,4,3.68,3.68,11.02,4.19,C23H18N4O2,382.42,5,6,1,1,29,NEUTRAL,382.42,382.1430,-1.57,0,0,80.38,0.40,N,5
CHEMBL1983418,COc1cc(C(=O)N/N=C(\c2ccccc2)c2ccccn2)cc(OC)c1OC,3.29,3,3.40,3.41,9.96,2.43,C22H21N3O4,391.43,6,7,1,1,29,NEUTRAL,391.43,391.1532,-0.91,0,0,82.04,0.49,N,7
